,Content,Processed,Polarity,Subjectivity,Label
932,"I have to mention this and it is a huge SPOILER, i loved the ending, how all the characters of the three films were the remaining survivors of the ferry disaster, with Valentine and the young judge together, and the old man watching it on her TV, solidifying his happiness over the suffering which he dealt with for those many years.  ","['mention', 'huge', 'spoiler', 'loved', 'ending', 'characters', 'three', 'films', 'remaining', 'survivors', 'ferry', 'disaster', 'valentine', 'young', 'judge', 'together', 'old', 'man', 'watching', 'solidifying', 'happiness', 'suffering', 'dealt', 'many', 'years']",0.4166666666666667,0.5000000000000001,Positive
933,"I couldn't think of a better way to end the film, but a smile on my face, great way to wrap up an amazing film and trilogy!  ","['could', 'think', 'good', 'way', 'end', 'film', 'smile', 'face', 'great', 'way', 'wrap', 'amazing', 'film', 'trilogy']",0.6000000000000001,0.5875,Positive
934,"I recommend this for EVERYONE who loves film, movies, anything...A Work of Art!  ","['recommend', 'everyone', 'loves', 'film', 'movies', 'anything', 'work', 'art']",0.0,0.0,Neutral
935,10 out of 10 for both the movie and trilogy.  ,"['movie', 'trilogy']",0.0,0.0,Neutral
936,I think i was one of the people who found this another one of roth's pearls.  ,"['think', 'one', 'people', 'found', 'another', 'one', 'roth', 'pearls']",0.0,0.0,Neutral
937,"his performance, as awarded, was stunning.  ","['performance', 'awarded', 'stunning']",0.5,1.0,Positive
938,"the story which was told so eloquently by Francis ford Coppola 25 years earlier, really unfolds gradually and leaves room for the characters to develop.  ","['story', 'told', 'eloquently', 'francis', 'ford', 'coppola', 'years', 'early', 'really', 'unfolds', 'gradually', 'leaves', 'room', 'characters', 'develop']",0.15000000000000002,0.25,Positive
939,In a most wonderful location lies a story of contrast.  ,"['wonderful', 'location', 'lies', 'story', 'contrast']",1.0,1.0,Positive
940,All in all a beautiful directed film from Nicola's roeg wih a sublime cast.  ,"['beautiful', 'directed', 'film', 'nicola', 'roeg', 'wih', 'sublime', 'cast']",0.85,1.0,Positive
941,This is such a fun and funny movie.  ,"['fun', 'funny', 'movie']",0.275,0.6,Positive
942,Highly entertaining at all angles.  ,"['highly', 'entertaining', 'angles']",0.5,0.7,Positive
943,"It features an outlandish array of memorable, psychotic but lovable nuts.  ","['features', 'outlandish', 'array', 'memorable', 'psychotic', 'lovable', 'nuts']",0.16666666666666666,0.8333333333333334,Positive
944,"So for our enjoyment we get to see them run around, play games, and be dangerous.  ","['enjoyment', 'get', 'see', 'run', 'around', 'play', 'games', 'dangerous']",-0.6,0.9,Negative
945,It even has its sweet moments.  ,"['even', 'sweet', 'moments']",0.35,0.65,Positive
946,The telephone repair man was really funny and his reactions to the nuts and bitchy boss were truly genuine.  ,"['telephone', 'repair', 'man', 'really', 'funny', 'reactions', 'nuts', 'bitchy', 'boss', 'truly', 'genuine']",0.325,0.75,Positive
947,All the characters in this film are tremendously well played.  ,"['characters', 'film', 'tremendously', 'well', 'played']",0.3333333333333333,1.0,Positive
948,And I really did find them funny.  ,"['really', 'find', 'funny']",0.225,0.6,Positive
949,This is actually a very smart movie.  ,"['actually', 'smart', 'movie']",0.21428571428571427,0.6428571428571429,Positive
950,There is a brilliant twist ending.  ,"['brilliant', 'twist', 'ending']",0.9,1.0,Positive
951,"The ending is so, SO perfect... you'll shed a tear.  ","['ending', 'perfect', 'shed', 'tear']",1.0,1.0,Positive
952,I am so thrilled after seeing a movie like this.  ,"['thrilled', 'seeing', 'movie', 'like']",0.6,0.7,Positive
953,I will never forget it now.  ,"['never', 'forget']",0.0,0.0,Neutral
954,It is not just a cult... it is a cult CLASSIC.  ,"['cult', 'cult', 'classic']",0.16666666666666666,0.16666666666666666,Positive
955,It is a really good show to watch.  ,"['really', 'good', 'show', 'watch']",0.7,0.6000000000000001,Positive
956,It is very educational for children 1 to 8 years old.  ,"['educational', 'children', 'years', 'old']",0.175,0.225,Positive
957,Barney is definitely super DE duper.  ,"['barney', 'definitely', 'super', 'duper']",0.3333333333333333,0.6666666666666666,Positive
958,is pretty funny.  ,"['pretty', 'funny']",0.25,1.0,Positive
959,Babie Bop is very cute.  ,"['babie', 'bop', 'cute']",0.5,1.0,Positive
960,The kids are very cool too.  ,"['kids', 'cool']",0.35,0.65,Positive
961,I would give this television series a 10 plus if i could.  ,"['would', 'give', 'television', 'series', 'plus', 'could']",0.0,0.0,Neutral
962,"The writers were ""smack on"" and I think the best actors and actresses were a bonus to the show.These characters were so real.  ","['writers', 'smack', 'think', 'best', 'actors', 'actresses', 'bonus', 'characters', 'real']",0.6,0.30000000000000004,Positive
963,I must say I have taped most of the episodes and i find myself watching them over and over again.  ,"['must', 'say', 'taped', 'episodes', 'find', 'watching']",0.0,0.0,Neutral
964,Now you know why I gave it a 10+!  ,"['know', 'gave']",0.0,0.0,Neutral
965,"I don't know exactly what it is about this movie, but we latched on to this endearing movie and it has become a special part of our family's memories.  ","['know', 'exactly', 'movie', 'latched', 'endearing', 'movie', 'become', 'special', 'part', 'family', 'memories']",0.36904761904761907,0.44047619047619047,Positive
966,I totally and absolutely recommend this movie to anyone who likes good wholesome family movies because that is exactly what this is.  ,"['totally', 'absolutely', 'recommend', 'movie', 'anyone', 'likes', 'good', 'wholesome', 'family', 'movies', 'exactly']",0.3833333333333333,0.5833333333333334,Positive
967,The things that the four kids get themselves into is absolutely hilarious to watch.  ,"['things', 'four', 'kids', 'get', 'absolutely', 'hilarious', 'watch']",0.5,1.0,Positive
968,This is one of the best movies out there that shows such strong sibling bond for each other.  ,"['one', 'best', 'movies', 'shows', 'strong', 'sibling', 'bond']",0.7166666666666667,0.5166666666666666,Positive
969,"Much more interesting, more action, more suspense, and less of the unneeded controversy.  ","['much', 'interesting', 'action', 'suspense', 'less', 'unneeded', 'controversy']",0.14444444444444446,0.2222222222222222,Positive
970,Everything from acting to cinematography was solid.  ,"['everything', 'acting', 'cinematography', 'solid']",0.0,0.05,Neutral
972,Damian is so talented and versatile in so many ways of writing and portraying different Characters on screen.  ,"['damian', 'talented', 'versatile', 'many', 'ways', 'writing', 'portraying', 'different', 'characters', 'screen']",0.39999999999999997,0.6666666666666666,Positive
973,This movie has a cutting edge to it.  ,"['movie', 'cutting', 'edge']",-0.6,0.9,Negative
974,"I am so pleased to know such a modern day genius is out there , letting is passion for Art drive him and taking us as an audience with him.  ","['pleased', 'know', 'modern', 'day', 'genius', 'letting', 'passion', 'art', 'drive', 'taking', 'audience']",0.35,0.65,Positive
975,"Elias Koteas,Jack Palance play good roles Angelina is hot and gets naked.Billy Drago appears in this and is cool as usual + a cameo by Sven ole Thorsen helps make this a very enjoyable movie with good acting and a decent budget.  ","['elias', 'koteas', 'jack', 'palance', 'play', 'good', 'roles', 'angelina', 'hot', 'gets', 'drago', 'appears', 'cool', 'usual', 'cameo', 'sven', 'ole', 'thorsen', 'helps', 'make', 'enjoyable', 'movie', 'good', 'acting', 'decent', 'budget']",0.3020833333333333,0.5270833333333333,Positive
976,This was such an awesome movie that i bought it off of Ebay.  ,"['awesome', 'movie', 'bought', 'ebay']",1.0,1.0,Positive
977,"I really loved the story line and the poler bear was kinda cute.But if anyone has a question about Fort Steele, just ask away:)  ","['really', 'loved', 'story', 'line', 'poler', 'bear', 'kinda', 'anyone', 'question', 'fort', 'steele', 'ask', 'away']",0.7,0.8,Positive
978,"I think the most wonderful parts (literally, full of ""wonder"") are the excerpts from his works.  ","['think', 'wonderful', 'parts', 'literally', 'full', 'wonder', 'excerpts', 'works']",0.675,0.775,Positive
979,"The sets (especially designed to work with the camera) are amazing....stylized, beautiful and effective.  ","['sets', 'especially', 'designed', 'work', 'camera', 'amazing', 'beautiful', 'effective']",0.5125000000000001,0.925,Positive
980,They could be used as exemplars for any set designer.  ,"['could', 'used', 'exemplars', 'set', 'designer']",0.0,0.0,Neutral
981,The stories were powerful explorations of the nature of man and of art.  ,"['stories', 'powerful', 'explorations', 'nature', 'man', 'art']",0.3,1.0,Positive
982,"After watching this film, I wanted to learn more about the works of this artist.  ","['watching', 'film', 'wanted', 'learn', 'works', 'artist']",0.0,0.0,Neutral
983,"I highly recommend this movie for anyone interested in art, poetry, theater, politics, or Japanese history.  ","['highly', 'recommend', 'movie', 'anyone', 'interested', 'art', 'poetry', 'theater', 'politics', 'japanese', 'history']",0.1366666666666667,0.3466666666666667,Positive
984,"Here, in The Wind and the Lion, we see a wonderful rendering of America's own Imperial age.  ","['wind', 'lion', 'see', 'wonderful', 'rendering', 'america', 'imperial', 'age']",1.0,1.0,Positive
985,") What makes this story different are the terrific production values - faultless photography, composition and editing - the terrific casting - the underappreciated Brian Keith playing a bully Teddy - and vivid history.  ","['makes', 'story', 'different', 'terrific', 'production', 'values', 'faultless', 'photography', 'composition', 'editing', 'terrific', 'casting', 'underappreciated', 'brian', 'keith', 'playing', 'bully', 'teddy', 'vivid', 'history']",0.225,0.8699999999999999,Positive
986,"Though The Wind and the Lion is told largely through the eyes of the son, every member of the family can identify with one of the characters, whether it be Sean Connery's noble brigand, Candace Bergen's feisty heroine, John Huston's wily John Hay or Steve Kanaly's spiffy, radiant, ruthless can-do lieutenant, Roosevelt's ""Big Stick"".  ","['though', 'wind', 'lion', 'told', 'largely', 'eyes', 'son', 'every', 'member', 'family', 'identify', 'one', 'characters', 'whether', 'sean', 'connery', 'noble', 'brigand', 'candace', 'bergen', 'feisty', 'heroine', 'john', 'huston', 'wily', 'john', 'hay', 'steve', 'kanaly', 'spiffy', 'radiant', 'ruthless', 'lieutenant', 'roosevelt', 'big', 'stick']",-0.04642857142857143,0.6071428571428571,Negative
987,This is high adventure at its best.  ,"['high', 'adventure', 'best']",0.58,0.41999999999999993,Positive
988,"I think it was Robert Ryans best film, because he portrayed someone like my father, and he was a schizophrenic in real life,(my father) although he never murdered anyone but was affected more so during the second world war which made him worse.  ","['think', 'robert', 'ryans', 'best', 'film', 'portrayed', 'someone', 'like', 'father', 'schizophrenic', 'real', 'life', 'father', 'although', 'never', 'murdered', 'anyone', 'affected', 'second', 'world', 'war', 'made', 'bad']",0.12500000000000003,0.31666666666666665,Positive
989,Having to humour him just to get by and get through the day was so apt.  ,"['humour', 'get', 'get', 'day', 'apt']",0.6,1.0,Positive
990,"(My mother and brother had to do this)When I saw Robert Ryan portraying this type of man, it was a very good imitation of this type of individual, and I was impressed.  ","['mother', 'brother', 'saw', 'robert', 'ryan', 'portraying', 'type', 'man', 'good', 'imitation', 'type', 'individual', 'impressed']",0.39166666666666666,0.5,Positive
991,Non-linear narration thus many flashbacks and every part are articulated quite well.  ,"['narration', 'thus', 'many', 'flashbacks', 'every', 'part', 'articulated', 'quite', 'well']",0.5,0.5,Positive
992,The good cinematography also makes her and Monica Bellucci look very beautiful.  ,"['good', 'cinematography', 'also', 'makes', 'monica', 'bellucci', 'look', 'beautiful']",0.7749999999999999,0.8,Positive
993,A good commentary of today's love and undoubtedly a film worth seeing.  ,"['good', 'commentary', 'today', 'love', 'undoubtedly', 'film', 'worth', 'seeing']",0.5,0.4333333333333334,Positive
994,"For people who are first timers in film making, I think they did an excellent job!!  ","['people', 'first', 'timers', 'film', 'making', 'think', 'excellent', 'job']",0.625,0.6666666666666666,Positive
995,"It was very popular when I was in the cinema, a good house and very good reactions and plenty of laughs.  ","['popular', 'cinema', 'good', 'house', 'good', 'reactions', 'plenty', 'laughs']",0.6666666666666666,0.7000000000000001,Positive
996,It's a feel-good film and that's how I felt when I came out of the cinema!  ,"['film', 'felt', 'came', 'cinema']",0.0,0.0,Neutral
997,It has northern humour and positive about the community it represents.  ,"['northern', 'humour', 'positive', 'community', 'represents']",0.22727272727272727,0.5454545454545454,Positive
998,I rather enjoyed it.  ,"['rather', 'enjoyed']",0.5,0.7,Positive
999,I liked it.  ,['liked'],0.6,0.8,Positive
1000,It really created a unique feeling though.  ,"['really', 'created', 'unique', 'feeling', 'though']",0.2875,0.6,Positive
